sample_index,sample_identity,sample_image_name,best_match_index,best_match_identity,best_match_image_name,similarity
8830,004625,000040.png,197658,0005182,image_89615.jpg,0.35260581970214844
4304,007659,000021.png,191237,0453746,image_197307.jpg,0.40650683641433716
9577,003922,000092.png,253408,0227759,image_151440.jpg,0.4203852415084839
7019,007831,000025.png,252455,3652766,image_474318.jpg,0.41526514291763306
9560,003922,000065.png,9209,0141710,image_132862.jpg,0.351624459028244
6543,007204,000189.png,244620,0017524,image_109861.jpg,0.3610161542892456
5930,007931,000092.png,184229,0954036,image_290227.jpg,0.37669047713279724
3593,007462,000040.png,27459,0212772,image_147730.jpg,0.34977054595947266
2266,004805,000005.png,145003,0855039,image_271769.jpg,0.3869347870349884
8348,001835,000198.png,379063,0004741,image_72121.jpg,0.3721676468849182
8085,006508,000047.png,255978,2125540,image_405048.jpg,0.38998836278915405
1489,006372,000149.png,365743,1366703,image_337459.jpg,0.39679577946662903
771,005038,000181.png,38006,0919616,image_282123.jpg,0.3896165192127228
1796,003357,000114.png,88944,1732403,image_375192.jpg,0.4355475902557373
2504,008441,000159.png,360812,0642145,image_231779.jpg,0.393263578414917
2621,007280,000065.png,48939,1289434,image_329039.jpg,0.424716591835022
6916,007734,000011.png,330820,0433977,image_193781.jpg,0.4071691334247589
9771,003700,000199.png,425487,0004724,image_71270.jpg,0.4141522943973541
1040,001725,000157.png,457490,1970824,image_393725.jpg,0.4292585849761963
6304,000144,000150.png,213179,1501388,image_353914.jpg,0.3766699731349945
6252,000144,000141.png,94792,1217016,image_321736.jpg,0.4069523215293884
9763,003700,000055.png,84350,1199888,image_319297.jpg,0.4242825210094452
7668,004814,000014.png,439074,1065664,image_303029.jpg,0.39105236530303955
8669,000473,000061.png,342154,2603679,image_436179.jpg,0.355599969625473
4119,006316,000021.png,325507,3954183,image_479774.jpg,0.40631961822509766
9064,000882,000108.png,437357,0892157,image_277379.jpg,0.4139154553413391
188,004066,000014.png,117422,0829576,image_267203.jpg,0.3636872172355652
1876,003357,000104.png,258858,0694619,image_242070.jpg,0.3885570466518402
8797,004625,000021.png,58862,0757855,image_256033.jpg,0.38695183396339417
4371,007659,000110.png,350368,0313534,image_168830.jpg,0.35147446393966675
5573,003489,000082.png,248816,0252230,image_156107.jpg,0.3416125774383545
1827,003357,000186.png,482340,0002100,image_65561.jpg,0.4263003170490265
4808,007529,000069.png,461458,1417647,image_344268.jpg,0.40091729164123535
7123,007831,000014.png,362452,2182241,image_408534.jpg,0.4450433850288391
2591,007280,000191.png,188952,2278522,image_415430.jpg,0.3879659175872803
7433,009183,000028.png,357432,0909620,image_279273.jpg,0.36201316118240356
53,004066,000064.png,187171,0006888,image_106146.jpg,0.38426169753074646
4315,007659,000111.png,1294,0001497,image_52171.jpg,0.37181809544563293
8201,006508,000135.png,320254,3456797,image_469975.jpg,0.3754398822784424
2927,004195,000026.png,368008,0397432,image_186817.jpg,0.40448641777038574
8317,001835,000057.png,317561,0092677,image_122255.jpg,0.33930161595344543
1743,003357,000111.png,434834,1194672,image_318838.jpg,0.3655303120613098
4889,007529,000096.png,359221,1676221,image_369902.jpg,0.3863476812839508
9859,003700,000161.png,61058,1130627,image_311323.jpg,0.3493894934654236
3258,007644,000170.png,178263,0005522,image_102889.jpg,0.46659550070762634
9885,004891,000009.png,202194,0324556,image_170646.jpg,0.40971240401268005
6126,001838,000063.png,238218,1320997,image_333304.jpg,0.41886651515960693
2646,007280,000040.png,454137,0240380,image_153336.jpg,0.3777838349342346
8837,004625,000178.png,290172,0993507,image_292365.jpg,0.34507158398628235
8689,000473,000056.png,419539,0001319,image_46713.jpg,0.3821803331375122
9,004066,000124.png,152986,2079681,image_401668.jpg,0.3625871539115906
9813,003700,000053.png,303150,0568180,image_217504.jpg,0.38114553689956665
5310,004726,000122.png,78154,1073992,image_304008.jpg,0.39704430103302
8005,001819,000176.png,109561,1676223,image_369967.jpg,0.3973466753959656
319,009171,000131.png,74217,0614877,image_227188.jpg,0.3947664499282837
1832,003357,000015.png,85593,5223413,image_490581.jpg,0.3879132568836212
5947,007931,000031.png,371158,3950424,image_479742.jpg,0.3949923515319824
5038,001690,000024.png,444509,0937748,image_287828.jpg,0.40027952194213867
3923,008895,000035.png,310542,1965867,image_393217.jpg,0.38897705078125
949,001725,000118.png,403214,0000332,image_12983.jpg,0.41500788927078247
3946,008895,000032.png,56095,0487884,image_201523.jpg,0.3927261233329773
9295,008848,000094.png,40774,1411125,image_342703.jpg,0.4018632471561432
1290,007649,000174.png,333081,0277213,image_162053.jpg,0.3864820599555969
1403,006372,000067.png,24058,0159789,image_136094.jpg,0.3932421803474426
7962,001819,000115.png,66410,0000700,image_32885.jpg,0.35206592082977295
1133,001277,000057.png,478113,0395228,image_186213.jpg,0.3628261387348175
8727,000473,000028.png,460965,0803896,image_262971.jpg,0.41264110803604126
2060,004600,000100.png,377287,4198135,image_482592.jpg,0.35222381353378296
2103,004600,000038.png,267611,1727317,image_374591.jpg,0.44086557626724243
7787,005391,000110.png,347255,0879085,image_275239.jpg,0.39117497205734253
9007,000882,000164.png,422924,2631090,image_437891.jpg,0.45545119047164917
2705,007280,000149.png,51382,0059215,image_116278.jpg,0.3611866235733032
4342,007659,000101.png,121537,1084708,image_305431.jpg,0.4295799434185028
8645,000473,000134.png,102849,1355324,image_336456.jpg,0.38968437910079956
6932,007734,000140.png,62963,0437646,image_194217.jpg,0.42023807764053345
3470,000378,000033.png,267569,1399998,image_341430.jpg,0.3950274884700775
8835,004625,000158.png,471364,0125540,image_129388.jpg,0.3873228430747986
3295,007644,000137.png,404720,0403937,image_187712.jpg,0.43926042318344116
5107,001690,000168.png,329997,0829032,image_266898.jpg,0.46046772599220276
6537,007204,000196.png,17361,0885840,image_275977.jpg,0.3872138559818268
6118,001838,000031.png,321855,1221906,image_322323.jpg,0.4032159447669983
7177,006460,000075.png,360698,0642145,image_231879.jpg,0.37261274456977844
8479,002424,000025.png,272330,2063811,image_400369.jpg,0.3955414593219757
7397,009183,000115.png,334044,0350454,image_176871.jpg,0.3642241954803467
1982,007535,000056.png,172776,1476924,image_351334.jpg,0.38738733530044556
4061,008895,000072.png,391329,2439805,image_426221.jpg,0.39549368619918823
3681,007462,000112.png,329257,0711840,image_245802.jpg,0.3603709638118744
1049,001277,000076.png,465600,0339011,image_174562.jpg,0.34879547357559204
5539,003489,000148.png,454204,0240380,image_153289.jpg,0.35479557514190674
344,009171,000036.png,248589,3664340,image_474517.jpg,0.4113985598087311
9638,003922,000096.png,5725,0843182,image_270657.jpg,0.36048269271850586
9075,000882,000020.png,5447,0006190,image_105535.jpg,0.40122315287590027
3770,007014,000164.png,315940,0004841,image_76309.jpg,0.39471083879470825
9641,003922,000085.png,252831,1859539,image_384993.jpg,0.339549720287323
3608,007462,000101.png,342175,0001868,image_64020.jpg,0.4228140711784363
117,004066,000020.png,302805,0000102,image_729.jpg,0.3702954053878784
1163,001277,000129.png,487699,0634725,image_230256.jpg,0.3610960841178894
964,001725,000061.png,331808,1512166,image_354980.jpg,0.38265979290008545
3750,007014,000148.png,39187,0000166,image_3575.jpg,0.4237877130508423
1104,001277,000058.png,28185,0790057,image_261120.jpg,0.3647913932800293
514,009487,000094.png,300467,4933278,image_488917.jpg,0.40931835770606995
5413,009660,000146.png,48607,1498895,image_353303.jpg,0.3946501612663269
1160,001277,000133.png,444427,0604563,image_224702.jpg,0.3452349603176117
8423,002424,000173.png,155875,0241983,image_153954.jpg,0.43876439332962036
3899,007014,000010.png,146555,1535523,image_357283.jpg,0.4147178530693054
4562,005989,000003.png,315542,1366616,image_337398.jpg,0.38782215118408203
7953,001819,000084.png,283113,0765048,image_256946.jpg,0.3934474289417267
3510,000378,000062.png,318324,0001061,image_39665.jpg,0.436114639043808
8834,004625,000118.png,86054,0004937,image_79650.jpg,0.32030802965164185
2167,004600,000030.png,226988,1428355,image_345472.jpg,0.3840647339820862
9355,001677,000067.png,206575,0005299,image_94209.jpg,0.3934252858161926
9440,001677,000144.png,224324,1554887,image_358999.jpg,0.3966411352157593
7744,005391,000162.png,426683,0232998,image_152362.jpg,0.3788842558860779
3981,008895,000025.png,4803,1307760,image_331261.jpg,0.3543648421764374
7749,005391,000101.png,147677,0729040,image_249287.jpg,0.33871737122535706
6669,000642,000023.png,90211,0000141,image_2066.jpg,0.4840782880783081
3119,010219,000026.png,89426,0621788,image_228202.jpg,0.4090415835380554
1545,006372,000006.png,143751,0779292,image_258732.jpg,0.3908542990684509
1588,004980,000192.png,76340,0919369,image_282097.jpg,0.38400131464004517
7062,007831,000133.png,195793,2267140,image_414880.jpg,0.40971672534942627
5804,000724,000050.png,437890,0528203,image_210623.jpg,0.38120192289352417
6939,007734,000074.png,20535,1210124,image_320608.jpg,0.41423752903938293
6735,000642,000165.png,68747,0095106,image_122832.jpg,0.4100472927093506
7651,004814,000099.png,211346,0629697,image_229399.jpg,0.48391538858413696
887,005038,000156.png,38029,0919616,image_282137.jpg,0.417675256729126
1612,004980,000055.png,47451,1342513,image_335283.jpg,0.3617182970046997
993,001725,000129.png,365583,0000691,image_32600.jpg,0.4264944791793823
6596,000642,000142.png,372701,0714147,image_246356.jpg,0.3743390440940857
5559,003489,000064.png,230684,0429886,image_193272.jpg,0.37212494015693665
1790,003357,000117.png,432578,0000871,image_35555.jpg,0.42654675245285034
4073,008895,000165.png,359060,1676221,image_369825.jpg,0.4471561908721924
3139,010219,000086.png,108155,2215143,image_410983.jpg,0.39464467763900757
3116,010219,000121.png,216651,0005165,image_88988.jpg,0.38727235794067383
8786,004625,000019.png,155391,1102140,image_307659.jpg,0.37264811992645264
7350,009183,000164.png,159393,4122314,image_481708.jpg,0.35755348205566406
2296,004805,000197.png,40030,1046097,image_300343.jpg,0.3299140930175781
9989,004891,000097.png,373797,2951768,image_453171.jpg,0.39198219776153564
3006,010219,000087.png,232776,0170306,image_137561.jpg,0.40261662006378174
4563,005989,000088.png,313289,1567113,image_360637.jpg,0.4278887212276459
7579,004814,000013.png,92594,0000295,image_11202.jpg,0.3860164284706116
4092,006316,000119.png,143093,0644897,image_232694.jpg,0.4175839424133301
1235,007649,000194.png,228699,0001390,image_48903.jpg,0.42378395795822144
7260,006460,000131.png,113115,0688132,image_241254.jpg,0.3717959225177765
9016,000882,000181.png,402227,1075644,image_304239.jpg,0.3748365044593811
1604,004980,000082.png,135696,0970122,image_291483.jpg,0.3683885633945465
828,005038,000149.png,361079,0005561,image_104821.jpg,0.39088934659957886
8856,004625,000185.png,185622,0005194,image_90188.jpg,0.37886306643486023
241,009171,000078.png,300964,0005420,image_99347.jpg,0.3766341805458069
1528,006372,000026.png,453380,0712550,image_245968.jpg,0.37273573875427246
3872,007014,000042.png,369708,1246238,image_324587.jpg,0.42058610916137695
2724,007280,000172.png,395504,0004883,image_77574.jpg,0.3684372007846832
6658,000642,000128.png,91750,1340129,image_335011.jpg,0.3972577452659607
7956,001819,000114.png,272672,0005023,image_83385.jpg,0.37064260244369507
7886,001819,000089.png,229141,2765519,image_444756.jpg,0.340183824300766
3502,000378,000121.png,456805,0001057,image_39502.jpg,0.4866812229156494
6570,000642,000124.png,54920,1454979,image_348937.jpg,0.3981654644012451
960,001725,000101.png,153045,2079681,image_401660.jpg,0.3115282952785492
2697,007280,000050.png,138700,0005436,image_99843.jpg,0.36047834157943726
6209,001838,000165.png,287988,1775466,image_379146.jpg,0.45051074028015137
35,004066,000032.png,478936,0710330,image_245492.jpg,0.3883720338344574
6396,000144,000156.png,49731,3830119,image_477379.jpg,0.43516212701797485
4345,007659,000150.png,115762,2277525,image_415335.jpg,0.42690134048461914
7454,009183,000062.png,450741,0252961,image_156316.jpg,0.4052192270755768
4673,006130,000071.png,222087,1150775,image_313944.jpg,0.32929694652557373
6930,007734,000165.png,157504,5070789,image_489558.jpg,0.38378649950027466
9105,000882,000176.png,304075,0619762,image_227992.jpg,0.4396035671234131
7973,001819,000110.png,333898,0350454,image_176889.jpg,0.3830145597457886
2536,008441,000198.png,215848,3515381,image_471247.jpg,0.41810888051986694
3111,010219,000011.png,177091,0445001,image_195644.jpg,0.41166213154792786
4861,007529,000144.png,138122,0000349,image_14332.jpg,0.38797348737716675
3566,007462,000155.png,446353,1017334,image_296154.jpg,0.38720470666885376
958,001725,000022.png,420804,0123092,image_128573.jpg,0.33839112520217896
9489,001677,000125.png,41707,2524307,image_430946.jpg,0.41899722814559937
8883,004625,000110.png,291992,0565366,image_216895.jpg,0.38571450114250183
998,001725,000033.png,151150,0272479,image_160786.jpg,0.4005376696586609
5138,004726,000163.png,174373,0834947,image_268446.jpg,0.4438822269439697
936,001725,000164.png,222380,0524197,image_209787.jpg,0.3933037519454956
821,005038,000043.png,163200,0159507,image_135993.jpg,0.399253785610199
9571,003922,000087.png,234113,0870794,image_274143.jpg,0.3445601463317871
7811,005391,000017.png,436619,0001790,image_61431.jpg,0.3164314925670624
8238,001835,000193.png,155734,0135589,image_131800.jpg,0.34257420897483826
8701,000473,000051.png,79185,0005123,image_87396.jpg,0.4252718389034271
2579,008441,000074.png,131588,0004827,image_76057.jpg,0.35350143909454346
931,001725,000111.png,400397,1165110,image_315712.jpg,0.310859739780426
8320,001835,000128.png,213077,0807594,image_263471.jpg,0.4088715612888336
1312,007649,000183.png,189165,0000837,image_35060.jpg,0.36929208040237427
3044,010219,000063.png,460371,0182455,image_140544.jpg,0.45313596725463867
1122,001277,000159.png,41541,4968394,image_489112.jpg,0.36084872484207153
1113,001277,000002.png,219670,0004266,image_69302.jpg,0.36937040090560913
3853,007014,000096.png,79659,1534700,image_357162.jpg,0.41466206312179565
6615,000642,000075.png,457704,0669693,image_237997.jpg,0.4050303101539612
1964,007535,000185.png,379402,0001127,image_42391.jpg,0.3180343806743622
9333,008848,000188.png,442042,1159180,image_315081.jpg,0.3894397020339966
4033,008895,000003.png,35670,1260407,image_326040.jpg,0.3874216675758362
9485,001677,000176.png,189020,1471425,image_350565.jpg,0.38070744276046753
651,009138,000105.png,261552,0573037,image_218936.jpg,0.38234102725982666
1343,007649,000109.png,28979,2057726,image_399775.jpg,0.37765660881996155
6868,007734,000105.png,147241,0584951,image_220826.jpg,0.405569851398468
9562,003922,000059.png,39732,0004820,image_75682.jpg,0.3954724371433258
9260,008848,000050.png,47325,1406238,image_342138.jpg,0.36968886852264404
8565,002424,000196.png,269633,0020248,image_110088.jpg,0.3566032648086548
5183,004726,000180.png,313227,1567113,image_360928.jpg,0.469171404838562
4272,006316,000006.png,359331,1796216,image_380624.jpg,0.41543740034103394
3346,000378,000005.png,456896,0001057,image_39505.jpg,0.4124423861503601
5147,004726,000052.png,112764,0262374,image_157931.jpg,0.42613866925239563
3910,007014,000014.png,32532,0000513,image_22317.jpg,0.46611565351486206
4351,007659,000057.png,208707,0631788,image_229869.jpg,0.36559727787971497
6484,007204,000114.png,24708,0085312,image_120957.jpg,0.418634831905365
2144,004600,000199.png,307377,1024093,image_297430.jpg,0.401745080947876
4915,007529,000196.png,164185,0408284,image_188463.jpg,0.37857040762901306
7491,004814,000027.png,108756,0644406,image_232272.jpg,0.4264390468597412
5180,004726,000058.png,54818,1083404,image_305407.jpg,0.4127281904220581
1188,001277,000176.png,222172,0718680,image_247238.jpg,0.3838839530944824
152,004066,000044.png,347207,0879085,image_275273.jpg,0.4231674075126648
7508,004814,000080.png,221049,1212051,image_321062.jpg,0.39510828256607056
9224,008848,000055.png,293966,0221043,image_149211.jpg,0.401081919670105
1638,004980,000051.png,308645,1107001,image_308652.jpg,0.32539647817611694
1200,001277,000072.png,161017,0000331,image_12810.jpg,0.47778546810150146
8808,004625,000059.png,292141,0005128,image_87929.jpg,0.3745954930782318
3492,000378,000137.png,273200,0206181,image_146986.jpg,0.41691333055496216
8288,001835,000181.png,11703,0403134,image_187621.jpg,0.3447440266609192
9738,003700,000164.png,454292,2566697,image_433822.jpg,0.3783680200576782
2170,004600,000132.png,296649,2394794,image_423206.jpg,0.38983067870140076
5718,000724,000052.png,436824,1457826,image_349514.jpg,0.404543936252594
1127,001277,000199.png,362941,2202521,image_410128.jpg,0.3668498396873474
4002,008895,000146.png,277972,0881631,image_275606.jpg,0.3526081442832947
6054,001838,000060.png,285359,1317082,image_332985.jpg,0.39931824803352356
4669,006130,000190.png,266291,0424060,image_191419.jpg,0.36654025316238403
2584,008441,000157.png,250866,1102023,image_307552.jpg,0.3930158019065857
7179,006460,000078.png,470374,2471798,image_428705.jpg,0.3751901090145111
8900,004625,000096.png,309553,0074477,image_119391.jpg,0.34494128823280334
4956,001690,000089.png,382258,0781981,image_259612.jpg,0.36792755126953125
8666,000473,000159.png,345532,0328710,image_171422.jpg,0.36774322390556335
128,004066,000088.png,116837,0914475,image_280967.jpg,0.37442463636398315
9086,000882,000003.png,63190,0000159,image_3286.jpg,0.4409445822238922
4905,007529,000042.png,345709,3762213,image_476295.jpg,0.4246443510055542
1697,003357,000191.png,473745,3597090,image_472944.jpg,0.4272790849208832
2200,004600,000109.png,117611,0940173,image_287976.jpg,0.36229223012924194
9957,004891,000057.png,407003,0266824,image_159115.jpg,0.3865072429180145
1891,007535,000076.png,63553,0808376,image_263648.jpg,0.4121307134628296
1753,003357,000190.png,372213,1800993,image_380942.jpg,0.358585000038147
9874,004891,000100.png,324596,1203673,image_319589.jpg,0.3650240898132324
2546,008441,000085.png,279963,2183803,image_408590.jpg,0.40566080808639526
4462,005989,000148.png,351359,0696387,image_242505.jpg,0.4203813076019287
4616,005989,000157.png,483139,1340768,image_335139.jpg,0.3791274428367615
3450,000378,000153.png,456926,0001057,image_39548.jpg,0.4945150315761566
5617,003489,000043.png,184174,3181362,image_462291.jpg,0.3614293336868286
3335,000378,000107.png,179128,1801800,image_381174.jpg,0.41736698150634766
4325,007659,000134.png,166404,0357979,image_178384.jpg,0.4178556799888611
8280,001835,000087.png,309816,0001312,image_46268.jpg,0.38955211639404297
8004,001819,000166.png,55412,0791968,image_261636.jpg,0.39572393894195557
4114,006316,000089.png,7660,1462915,image_349750.jpg,0.410527765750885
832,005038,000097.png,218588,0001709,image_58206.jpg,0.34428781270980835
1512,006372,000166.png,130545,1146857,image_313668.jpg,0.40320324897766113
9778,003700,000117.png,197646,0005182,image_89599.jpg,0.3448827564716339
4533,005989,000183.png,1286,0001497,image_52220.jpg,0.4320518374443054
722,005038,000107.png,38014,0919616,image_282149.jpg,0.39404958486557007
58,004066,000092.png,92257,3668917,image_474604.jpg,0.3998664617538452
5464,009660,000175.png,343242,0206760,image_147251.jpg,0.3877049684524536
2143,004600,000061.png,326347,2357847,image_420303.jpg,0.41214966773986816
4291,007659,000035.png,367173,2821403,image_447827.jpg,0.427486777305603
2647,007280,000000.png,217833,0348181,image_176478.jpg,0.3753145635128021
7239,006460,000043.png,136978,2284889,image_415746.jpg,0.3713972568511963
9038,000882,000007.png,128047,2628561,image_437846.jpg,0.4082796573638916
7007,007831,000071.png,194270,0004898,image_78004.jpg,0.4426978528499603
9189,008848,000127.png,373614,2411088,image_424916.jpg,0.391378253698349
158,004066,000072.png,347227,0879085,image_275228.jpg,0.3766764998435974
9844,003700,000072.png,141840,0543383,image_214085.jpg,0.3564966022968292
1232,007649,000171.png,2521,0050584,image_115099.jpg,0.3844757676124573
2442,004805,000014.png,250050,0000563,image_25536.jpg,0.4101579785346985
8938,004625,000140.png,776,1176985,image_317172.jpg,0.34739288687705994
590,009138,000059.png,470179,0700856,image_243310.jpg,0.3782811164855957
6049,001838,000009.png,456169,1789970,image_380169.jpg,0.41459226608276367
9543,003922,000060.png,397698,5101061,image_489809.jpg,0.3477986752986908
9052,000882,000084.png,275284,0000610,image_27970.jpg,0.4000374674797058
2426,004805,000099.png,371293,0797464,image_262303.jpg,0.3978356719017029
7041,007831,000070.png,482087,0005078,image_85685.jpg,0.4097439646720886
2088,004600,000021.png,422111,3882204,image_478463.jpg,0.3907018303871155
685,009138,000125.png,373420,1640326,image_366723.jpg,0.41518598794937134
5050,001690,000149.png,248195,0783139,image_259940.jpg,0.3622732162475586
5974,007931,000170.png,328496,0004812,image_75417.jpg,0.3818662166595459
653,009138,000095.png,393677,1152798,image_314107.jpg,0.4186393916606903
5862,000724,000189.png,463631,0036553,image_112934.jpg,0.4194091558456421
3441,000378,000144.png,456746,0001057,image_39535.jpg,0.46611857414245605
4088,008895,000113.png,377303,4198135,image_482605.jpg,0.41339200735092163
1684,004980,000066.png,263681,2491463,image_429655.jpg,0.3911699056625366
5794,000724,000115.png,275747,1100839,image_307395.jpg,0.42455583810806274
9173,008848,000163.png,117616,0940173,image_287965.jpg,0.3880769610404968
